,Code,Company,Exchange,Ex Code
45024,ZKIN,Zk International Group CO Ltd,NASDAQ Stock Exchange,NASDAQ
45025,ZLAB,Zai Lab Ltd,NASDAQ Stock Exchange,NASDAQ
45026,ZM,Zoom Video Communications Cl A,NASDAQ Stock Exchange,NASDAQ
45027,ZNGA,Zynga Inc Cl A,NASDAQ Stock Exchange,NASDAQ
45028,ZNTEU,Zanite Acquisition Corp,NASDAQ Stock Exchange,NASDAQ
45029,ZNTL,Zentalis Pharmaceuticals Inc,NASDAQ Stock Exchange,NASDAQ
45030,ZS,Zscaler Inc,NASDAQ Stock Exchange,NASDAQ
45031,ZSAN,Zosano Pharma,NASDAQ Stock Exchange,NASDAQ
45032,ZUMZ,Zumiez Inc,NASDAQ Stock Exchange,NASDAQ
45033,ZVO,Zovio Inc,NASDAQ Stock Exchange,NASDAQ
45034,ZYNE,Zynerba Pharma CS,NASDAQ Stock Exchange,NASDAQ
45035,ZYXI,Zynex Inc,NASDAQ Stock Exchange,NASDAQ
45778,02NG,STATOILHYDRO ASA 6.125% NOTES 27/11/28,London Stock Exchange,LSE
45779,0A0B,AHLERS AG ORD NPV,London Stock Exchange,LSE
45780,0A0C,AHLERS AG NON VTG PREF NPV,London Stock Exchange,LSE
45781,0A1U,,London Stock Exchange,LSE
45782,0A2K,AGUAS DE SABADELL SER`A`EUR12.02,London Stock Exchange,LSE
45783,0A2L,AGUAS DE SABADELL SER`B`EUR12.02,London Stock Exchange,LSE
45784,0A3R,ALANDSBANKEN `A`NPV,London Stock Exchange,LSE
45785,0A3T,ALANDSBANKEN `B`NPV,London Stock Exchange,LSE
45786,0A5J,ANEK LINES SA EUR1.61(PREF REGD)`1990`,London Stock Exchange,LSE
45787,0AH7,BAYWA AG NPV(VINK),London Stock Exchange,LSE
45788,0AI4,CARLSBERG `B`DKK20,London Stock Exchange,LSE
45789,0APM,DANIELI & C EUR1,London Stock Exchange,LSE
45790,0B4R,FUCHS PETROLUB AG NPV,London Stock Exchange,LSE
45791,0B67,GALP ENERGIA SGPS EUR1 CLS`B`,London Stock Exchange,LSE
45792,0BJP,IMPREGILO SPA NPV,London Stock Exchange,LSE
45793,0BNS,KESKO OYJ NPV SER`A`,London Stock Exchange,LSE
45794,0BNT,KESKO OYJ NPV SER`B`,London Stock Exchange,LSE
45795,0BQE,KSB AG NON VTG PRF,London Stock Exchange,LSE
45796,0CHZ,QSC AG NPV,London Stock Exchange,LSE
45797,0CIJ,RAISIO YHTYMA OYJ NPV(CNV)`V`,London Stock Exchange,LSE
45798,0CX9,STORA ENSO OYJ SER`A`NPV(EURO QUOTE),London Stock Exchange,LSE
45799,0CXC,STORA ENSO OYJ SER`R`NPV,London Stock Exchange,LSE
45800,0D53,FINANCIERE DE TUBIZE NPV,London Stock Exchange,LSE
45801,0DH7,AF GRUPPEN ASA NOK0.05,London Stock Exchange,LSE
45802,0DHA,ARENDALS FOSSEKAMPANI NOK10,London Stock Exchange,LSE
45803,0DHC,CARL ZEISS MEDITEC AG NPV,London Stock Exchange,LSE
45804,0DHJ,AUTOGRILL SPA EUR0.52,London Stock Exchange,LSE
45805,0DI7,AFC AJAX NV EUR0.45,London Stock Exchange,LSE
45806,0DIP,AKVA GROUP ASA NOK1,London Stock Exchange,LSE
45807,0DJI,ALM. BRAND DKK80,London Stock Exchange,LSE
45808,0DJN,ALMA MEDIA CORP NPV,London Stock Exchange,LSE
45809,0DJV,ALTRI SGPS S.A. EUR0.25,London Stock Exchange,LSE
45810,0DK9,AMADEUS AG PERSONALDIENSTLEI NPV,London Stock Exchange,LSE
45811,0DKX,AEDIFICA NPV,London Stock Exchange,LSE
45812,0DLI,AMSTERDAM COMMODITIES NV EUR0.45,London Stock Exchange,LSE
45813,0DLT,AAREAL BANK EUR26,London Stock Exchange,LSE
45814,0DME,ASCOPIAVE SPA EUR1,London Stock Exchange,LSE
45815,0DMM,A.S.G.(ANDY SPYROU)GROUP EUR0.35,London Stock Exchange,LSE
45816,0DMQ,ASTALDI EUR2,London Stock Exchange,LSE
45817,0DMT,ASTROC MEDITERRANEO SA EUR0.2,London Stock Exchange,LSE
45818,0DMV,ASSYSTEM SA EUR1,London Stock Exchange,LSE
45819,0DNH,ATOS ORIGIN EUR1,London Stock Exchange,LSE
45820,0DNW,AUSTEVOLL SEAFOOD ASA NOK0.50,London Stock Exchange,LSE
45821,0DNZ,AUXIMINES NEW NPV(POST SPLIT),London Stock Exchange,LSE
45822,0DO6,AVACOM NET EUR0.17,London Stock Exchange,LSE
45823,0DO7,AVENIR TELECOM EUR0.20,London Stock Exchange,LSE
45824,0DOL,BIOFRONTERA AG NPV,London Stock Exchange,LSE
45825,0DOS,BANK HANDLOWY W WARSZAWIE PLN4,London Stock Exchange,LSE
45826,0DP0,BANK PEKAO SA PLN1,London Stock Exchange,LSE
45827,0DP4,BASWARE OYJ NPV,London Stock Exchange,LSE
45828,0DPB,BAVARIAN NORDIC RESEARCH INDSTITUTE,London Stock Exchange,LSE
45829,0DPM,BECHTLE AG NPV,London Stock Exchange,LSE
45830,0DPU,BELGACOM NPV,London Stock Exchange,LSE
45831,0DQ7,BEIERSDORF AG NPV,London Stock Exchange,LSE
45832,0DQK,BETER BED EUR0.02,London Stock Exchange,LSE
45833,0DQZ,BANCA GENERALI EUR1,London Stock Exchange,LSE
45834,0DRH,BANK MILLENNIUM S.A. PLN1,London Stock Exchange,LSE
45835,0DRV,BIOTEC PHARMACON NOK1,London Stock Exchange,LSE
45836,0DSJ,BLOM ASA NOK0.1,London Stock Exchange,LSE
45837,0DST,BUDIMEX PLN5,London Stock Exchange,LSE
45838,0DTF,BOIRON EUR1,London Stock Exchange,LSE
45839,0DTI,BONHEUR ASA NOK1.25,London Stock Exchange,LSE
45840,0DTK,BONGRAIN SA EUR1,London Stock Exchange,LSE
45841,0DU3,BRE BANK PLN4,London Stock Exchange,LSE
45842,0DUI,BASLER AG ORD NPV,London Stock Exchange,LSE
45843,0DUK,BIESSE EUR1,London Stock Exchange,LSE
45844,0DVE,BORUSSIA DORTMUND KGAA NPV,London Stock Exchange,LSE
45845,0DVR,BANK ZACHODNI WBK PLN10,London Stock Exchange,LSE
45846,0DW1,CREDIT AGRICOLE D`ILE-DE FRANCE,London Stock Exchange,LSE
45847,0DW3,CA IMMOBILIEN ANLAGEN AG NPV,London Stock Exchange,LSE
45848,0DW4,CALTAGIRONE SPA EUR1,London Stock Exchange,LSE
45849,0DW5,INTERCALL EUR1,London Stock Exchange,LSE
45850,0DW9,CAPINORDIC AS DKK0.5,London Stock Exchange,LSE
45851,0DWV,CBRAIN A/S DKK0.25,London Stock Exchange,LSE
45852,0DX8,SECHE ENVIRONNEMENT EUR0.20,London Stock Exchange,LSE
45853,0DXG,CROPENERGIES AG NPV,London Stock Exchange,LSE
45854,0DXU,CEMBRE SPA EUR0.52,London Stock Exchange,LSE
45855,0DXV,CEMENTIR SPA EUR1,London Stock Exchange,LSE
45856,0DYD,CENTROTEC SUSTAINABLE NPV,London Stock Exchange,LSE
45857,0DYQ,CEGEDIM EUR0.9528,London Stock Exchange,LSE
45858,0DZ0,CHEMOMETEC A/S DKK1,London Stock Exchange,LSE
45859,0DZC,ACERIAS Y FORJAS DE AZCOITIA EUR0.25,London Stock Exchange,LSE
45860,0DZJ,GROUPE CRIT EUR0.36,London Stock Exchange,LSE
45861,0DZP,CALEFFI S.P.A. EUR0.52,London Stock Exchange,LSE
45862,0DZW,C.M.B.(COMPANY MARITIME BELGE) NPV,London Stock Exchange,LSE
45863,0E0C,CNIM EUR2,London Stock Exchange,LSE
45864,0E0L,COFIDE EUR0.50,London Stock Exchange,LSE
45865,0E0X,COLUMBUS IT PARTNER DKK1.25,London Stock Exchange,LSE
45866,0E12,COMROD COMMUNICATIONS ASA NOK1,London Stock Exchange,LSE
45867,0E13,SYGNITY SA PLN1,London Stock Exchange,LSE
45868,0E1L,CAPMAN OYJ SER`B`NPV,London Stock Exchange,LSE
45869,0E1Q,COMPUTERLINKS COMPUTERHANDELS AG NPV,London Stock Exchange,LSE
45870,0E1Y,CHARGEURS EUR16,London Stock Exchange,LSE
45871,0E2B,CSP INTERNATIONAL IND CALZ SPA EUR0.52,London Stock Exchange,LSE
45872,0E2F,CTAC NV EUR0.24,London Stock Exchange,LSE
45873,0E3C,DATALOGIC SPA EUR0.52,London Stock Exchange,LSE
45874,0E3R,DIC ASSET AG NPV,London Stock Exchange,LSE
45875,0E40,DEA CAPITAL SPA EUR1,London Stock Exchange,LSE
45876,0E46,PUBLIC POWER CORP S.A. EUR4.60,London Stock Exchange,LSE
45877,0E4J,DELTICOM AG NPV (REGD),London Stock Exchange,LSE
45878,0E4K,DEUTZ AG NPV,London Stock Exchange,LSE
45879,0E4Q,DIAGENIC ASA NOK0.05,London Stock Exchange,LSE
45880,0E5A,DIONIC SA EUR0.30(CR),London Stock Exchange,LSE
45881,0E5M,DE LONGHI EUR3,London Stock Exchange,LSE
45882,0E5Y,DNO NOK0.25,London Stock Exchange,LSE
45883,0E64,DO & CO RESTAURANTS & CATERUNG AG NPV,London Stock Exchange,LSE
45884,0E6Y,DRILLISCH AG NPV,London Stock Exchange,LSE
45885,0E7S,DEVOTEAM SA EUR0.15,London Stock Exchange,LSE
45886,0E7Z,EUROTECH SPA NPV,London Stock Exchange,LSE
45887,0E9V,ENERGIEKONTOR AG NPV,London Stock Exchange,LSE
45888,0EA2,ELICA EUR0.2,London Stock Exchange,LSE
45889,0EBQ,ENAGAS SA EUR1.50,London Stock Exchange,LSE
45890,0EDB,EASY SOFTWARE NPV,London Stock Exchange,LSE
45891,0EDE,NETGEM NPV,London Stock Exchange,LSE
45892,0EDM,,London Stock Exchange,LSE
45893,0EEA,EUWAX BROKER AG NPV,London Stock Exchange,LSE
45894,0EEE,CTS EVENTIM NPV,London Stock Exchange,LSE
45895,0EEI,EVN AG NPV,London Stock Exchange,LSE
45896,0EEV,EXMAR SA NPV,London Stock Exchange,LSE
45897,0EEZ,ATHENS WATER SUPPLY & SEWERAGE SA,London Stock Exchange,LSE
45898,0EG8,FINNAIR EUR0.85,London Stock Exchange,LSE
45899,0EGH,FIERA MILANO EUR1,London Stock Exchange,LSE
45900,0EHB,FNM SPA NPV,London Stock Exchange,LSE
45901,0EIB,FERSA ENERGIAS RENOVABLES EUR1,London Stock Exchange,LSE
45902,0EIE,F-SECURE OYJ NPV,London Stock Exchange,LSE
45903,0EJB,GAUMONT(SOCIETE NOUV DES ETABL.) EUR8,London Stock Exchange,LSE
45904,0EKE,LINK SOLUTIONS FOR INDUSTRY EUR2,London Stock Exchange,LSE
45905,0EKI,GEFRAN EUR1,London Stock Exchange,LSE
45906,0EKR,GIMV NPV,London Stock Exchange,LSE
45907,0ELC,NORBERT DENTRESSANGLE EUR1.60,London Stock Exchange,LSE
45908,0ELH,GOODTECH ASA NOK0.2,London Stock Exchange,LSE
45909,0ELV,GUERBET EUR4,London Stock Exchange,LSE
45910,0ENF,HARTMANN BRODRENE DKK20,London Stock Exchange,LSE
45911,0ENN,HORNBACH BAUMARKT AG NPV,London Stock Exchange,LSE
45912,0EOF,HEXAGON COMPOSITES ASA NOK0.10,London Stock Exchange,LSE
45913,0EPW,HOCHTIEF AG NPV,London Stock Exchange,LSE
45914,0EUH,INDUS-HOLDING AG NPV,London Stock Exchange,LSE
45915,0EV1,,London Stock Exchange,LSE
45916,0EVB,INYPSA INFORMES Y PROYECTOS SA EUR0.50,London Stock Exchange,LSE
45917,0EVI,INNATE PHARMA A EUR0.05,London Stock Exchange,LSE
45918,0EW1,ISRA VISION AG NPV,London Stock Exchange,LSE
45919,0EWD,INTERPUMP GROUP EUR0.52,London Stock Exchange,LSE
45920,0EWR,INIT AG NPV,London Stock Exchange,LSE
45921,0EXG,JERONIMO MARTINS SGPS EUR1.,London Stock Exchange,LSE
45922,0EXP,JUNGHEINRICH NON VTG PRF SHS NPV,London Stock Exchange,LSE
45923,0EXW,KLASSIK RADIO AG NPV,London Stock Exchange,LSE
45924,0EYG,KBC GROUPE SA NPV,London Stock Exchange,LSE
45925,0EYJ,KOBENHAVEN LUFTHAVE AS DKK100,London Stock Exchange,LSE
45926,0F07,KAUFMAN & BROAD EUR0.26,London Stock Exchange,LSE
45927,0F08,KONGSBERG GRUPPEN ASA NOK5,London Stock Exchange,LSE
45928,0F0J,KITRON ASA NOK1,London Stock Exchange,LSE
45929,0F1N,KWS SAAT AG NPV,London Stock Exchange,LSE
45930,0F29,LASSILA & TIKAN ORD NPV,London Stock Exchange,LSE
45931,0F2N,LDLC.COM EUR0.18,London Stock Exchange,LSE
45932,0F2Q,LA DORIA SPA EUR1.22,London Stock Exchange,LSE
45933,0F2S,LINEDATA SERVICES EUR1,London Stock Exchange,LSE
45934,0F2Z,LEIFHEIT AG NPV,London Stock Exchange,LSE
45935,0F4I,KLEPIERRE EUR1.40,London Stock Exchange,LSE
45936,0F4O,LOTUS BAKERIES ORD NPV,London Stock Exchange,LSE
45937,0F58,GRUPA LOTOS SA PLN1,London Stock Exchange,LSE
45938,0F6I,MANUTAN INTERNATIONAL EUR2,London Stock Exchange,LSE
45939,0F6L,MAUREL & PROM EUR0.77,London Stock Exchange,LSE
45940,0F6S,HERMLE BERTHOLD NON VTG PRF NPV,London Stock Exchange,LSE
45941,0F7F,DURO FELGUERA EUR0.5,London Stock Exchange,LSE
45942,0F7M,MEDION AG NPV,London Stock Exchange,LSE
45943,0F89,METSO OYJ NPV1.70,London Stock Exchange,LSE
45944,0F8T,MAISONS FRANCE CONFORT NPV,London Stock Exchange,LSE
45945,0F8V,MGI COUTIER EUR8,London Stock Exchange,LSE
45946,0FA0,MELEXIS NPV,London Stock Exchange,LSE
45947,0FB0,MOTA ENGIL SGPS EUR1,London Stock Exchange,LSE
45948,0FBL,MONTI ASCENSORI EUR0.5,London Stock Exchange,LSE
45949,0FBM,MICRO SYSTEMATIONS NPV SER`B`,London Stock Exchange,LSE
45950,0FBS,MOBISTAR NPV,London Stock Exchange,LSE
45951,0FC9,MTU AERO ENGINES INVEST NPV (REGD),London Stock Exchange,LSE
45952,0FDT,NEMETSCHEK AG ORD NPV,London Stock Exchange,LSE
45953,0FF9,NORDIC SEMICONDUCTOR NOK0.05,London Stock Exchange,LSE
45954,0FFY,NOKIAN RENKAA(NOKIAN TYRES) EUR0.2,London Stock Exchange,LSE
45955,0FGH,NORWEGIAN AIR SHUTLE ASA NOK0.10,London Stock Exchange,LSE
45956,0FGL,NEXUS AG NPV,London Stock Exchange,LSE
45957,0FH7,OHB TELEDATA AG NPV,London Stock Exchange,LSE
45958,0FHO,PIRAEUS PORT AUTHORITY EUR2,London Stock Exchange,LSE
45959,0FHP,OLAV THON EIENDOMSSELSKAP NOK10,London Stock Exchange,LSE
45960,0FHS,OLVI SER`A`EUR2,London Stock Exchange,LSE
45961,0FI1,OPAP SA EUR0.30(CR),London Stock Exchange,LSE
45962,0FI5,OPERA SOFTWARE SA NOK0.02,London Stock Exchange,LSE
45963,0FIN,ORKLA ASA NOK1.25,London Stock Exchange,LSE
45964,0FIW,OSSUR HF ISK1,London Stock Exchange,LSE
45965,0FIZ,HELLENIC TELECOM.ORGANIZATION S.A.,London Stock Exchange,LSE
45966,0FJ8,OUTOKUMPU OYJ `A`NPV,London Stock Exchange,LSE
45967,0FJC,PATRIZIA IMMOBILIEN AG NPV,London Stock Exchange,LSE
45968,0FLE,PETZETAKIS SA EUR1,London Stock Exchange,LSE
45969,0FM1,PIAGGIO & C SPA EUR0.52,London Stock Exchange,LSE
45970,0FM2,PICANOL NPV,London Stock Exchange,LSE
45971,0FMN,POLSKI KONCERN NAFTOWY ORLEN SA PLN1.25,London Stock Exchange,LSE
45972,0FMO,POWSZECHNA KASA OSZCZED BK POLSKI PLN1,London Stock Exchange,LSE
45973,0FNZ,PONSSE NPV,London Stock Exchange,LSE
45974,0FPB,PARIS ORLEANS EUR2,London Stock Exchange,LSE
45975,0FQ8,PORTUGAL TELECOM SGPS SA EUR0.35(REGD),London Stock Exchange,LSE
45976,0FQI,PUBLICIS GROUPE SA EUR0.40,London Stock Exchange,LSE
45977,0FQR,PFEIFFER VACUUM TECHNOLOGY ORD NPV,London Stock Exchange,LSE
45978,0FRI,QUANTEL EUR3,London Stock Exchange,LSE
45979,0FRJ,RATIONAL AG NPV,London Stock Exchange,LSE
45980,0FRW,ROSENBAUER INTERNATIONAL AG NPV,London Stock Exchange,LSE
45981,0FS8,RENEWABLE ENERGY CORP AS NOK1,London Stock Exchange,LSE
45982,0FSO,RETAIL ESTATES NPV,London Stock Exchange,LSE
45983,0FUT,RUCH S.A. PLN1,London Stock Exchange,LSE
45984,0FWN,SANDNES SPAREBANK,London Stock Exchange,LSE
45985,0FWY,SALMAR ASA NOK0.25,London Stock Exchange,LSE
45986,0FXQ,SCANA INDUSTRIER ASA NOK1.25,London Stock Exchange,LSE
45987,0G0X,SILICON SENSOR INTERNATIONAL AG NPV,London Stock Exchange,LSE
45988,0G15,KOENIG & BAUER AG NPV,London Stock Exchange,LSE
45989,0G1T,SOLUCOM SA NPV,London Stock Exchange,LSE
45990,0G29,SEMPERIT HLDGS AG NPV,London Stock Exchange,LSE
45991,0G2X,SOFINA NPV,London Stock Exchange,LSE
45992,0G2Z,SOLSTAD NOK2,London Stock Exchange,LSE
45993,0G33,SOLAR A/S `B`DKK100,London Stock Exchange,LSE
45994,0G34,MOURY CONSTRUCT NPV,London Stock Exchange,LSE
45995,0G3T,SO PA F SPA EUR0.50,London Stock Exchange,LSE
45996,0G5B,STO AG NON VTG PRF NPV,London Stock Exchange,LSE
45997,0G67,SPAREBANKEN VEST NOK100 GRUNNFONDSBEVIS,London Stock Exchange,LSE
45998,0G68,KENDRION N.V. EUR2,London Stock Exchange,LSE
45999,0G6J,SEKTKELLEREI SCHLOSS WACHENHEIM AG NPV,London Stock Exchange,LSE
46000,0G6T,SYMRISE AG NPV,London Stock Exchange,LSE
46001,0G6W,SYSTEMAT NPV,London Stock Exchange,LSE
46002,0G73,SOFTING AG NPV,London Stock Exchange,LSE
46003,0G77,SALZGITTER AG ORD NPV,London Stock Exchange,LSE
46004,0G7B,SUDZUCKER AG NPV,London Stock Exchange,LSE
46005,0G8C,TELENOR ASA ORD NOK6,London Stock Exchange,LSE
46006,0G99,THROMBOGENICS NPV,London Stock Exchange,LSE
46007,0G9J,TAMBURI INVESTMENT PARTNERS EUR0.52,London Stock Exchange,LSE
46008,0G9W,GESTEVISION TELECINCO SA ORD EUR0.5,London Stock Exchange,LSE
46009,0GA3,TELECOM ITALIA SPA(NEW) DI RISP EUR0.55,London Stock Exchange,LSE
46010,0GAF,TELENET NPV,London Stock Exchange,LSE
46011,0GB7,TELEKOMUNIKACJA POLSKA PLN3,London Stock Exchange,LSE
46012,0GBH,TRIGANO EUR4.25678,London Stock Exchange,LSE
46013,0GC8,TAKKT AG NPV,London Stock Exchange,LSE
46014,0GCM,TURKISTUOTTAJAT OY EUR2 SER`C`,London Stock Exchange,LSE
46015,0GD5,UBM REALITAETENENTWICKLUNG NPV,London Stock Exchange,LSE
46016,0GDH,ULRIC DE VARENS NPV,London Stock Exchange,LSE
46017,0GDR,UNIQA VERSICHERUNG AG NPV,London Stock Exchange,LSE
46018,0GDU,UNIPETROL CZK100,London Stock Exchange,LSE
46019,0GE4,UNITED INTERNET AG NPV,London Stock Exchange,LSE
46020,0GEA,UZIN UTZ AG NPV,London Stock Exchange,LSE
46021,0GEG,VAISALA NPV`A`,London Stock Exchange,LSE
46022,0GF6,VEIDEKKE NOK0.5,London Stock Exchange,LSE
46023,0GFN,VIPA HOLDING NPV,London Stock Exchange,LSE
46024,0GGH,VITTORIA ASSICURAZIONI EUR1,London Stock Exchange,LSE
46025,0GGK,VESTJYSK BANK DKK10,London Stock Exchange,LSE
46026,0GHX,VUKI AS EUR33.19,London Stock Exchange,LSE
46027,0GJK,WASHTEC AG NPV,London Stock Exchange,LSE
46028,0GJN,WUSTENROT & WURTTEMBERGISCHE AG NPV,London Stock Exchange,LSE
46029,0GJS,XILAM ANIMATION EUR0.10,London Stock Exchange,LSE
46030,0GKA,YIT OYJ NPV,London Stock Exchange,LSE
46031,0GM2,LEROY SEAFOOD GROUP NOK1,London Stock Exchange,LSE
46032,0GMG,ADDNODE AB SER`B`NPV,London Stock Exchange,LSE
46033,0GN6,ARGAN EUR2,London Stock Exchange,LSE
46034,0GNK,KNOW IT ORD NPV,London Stock Exchange,LSE
46035,0GNV,HEBA FASTIGHETS AB SER`B`NPV,London Stock Exchange,LSE
46036,0GO4,SWEDISH MATCH AB NPV,London Stock Exchange,LSE
46037,0GOX,POLYTEC HOLDING AG EUR1,London Stock Exchange,LSE
46038,0GOZ,DATATRAK HLDGS EUR0.232937,London Stock Exchange,LSE
46039,0GP7,MEDIVIR SER`B`NPV,London Stock Exchange,LSE
46040,0GQE,CLAS OHLSON AB SER `B` NPV,London Stock Exchange,LSE
46041,0GQU,ACTIVE BIOTECH NPV,London Stock Exchange,LSE
46042,0GRG,KUNGSLEDEN NPV,London Stock Exchange,LSE
46043,0GRK,MILLICOM INTERNATIONAL CELLULAR BDR EACH,London Stock Exchange,LSE
46044,0GRP,BIOTAGE AB NPV,London Stock Exchange,LSE
46045,0GRX,HEXAGON AB SER`B`NPV,London Stock Exchange,LSE
46046,0GRZ,RAYSEARCH LABORATORIES AB SER`B`NPV,London Stock Exchange,LSE
46047,0GSE,MIDELFART SONESSON AB SER`B`NPV,London Stock Exchange,LSE
46048,0GSS,NOTE AB ORD NPV,London Stock Exchange,LSE
46049,0GT1,CASTELLUM AB SEK0.50,London Stock Exchange,LSE
46050,0GT3,PROACT IT GROUP NPV,London Stock Exchange,LSE
46051,0GT7,METABOLIC EXPLORER EUR10,London Stock Exchange,LSE
46052,0GTM,DIOS FASTIGHETER AB NPV,London Stock Exchange,LSE
46053,0GTN,BIOGAIA AG SER`B`NPV,London Stock Exchange,LSE
46054,0GTO,KAPSCH TRAFFICCOM AG NPV,London Stock Exchange,LSE
46055,0GTR,HUSQVARNA SER`B`NPV,London Stock Exchange,LSE
46056,0GUO,CTT SYSTEMS NPV,London Stock Exchange,LSE
46057,0GUX,SKANDINAVISKA ENSKILDA BANKEN SER`C`NPV,London Stock Exchange,LSE
46058,0GVS,CATENA AB NPV,London Stock Exchange,LSE
46059,0GW0,NOBIA AB NPV,London Stock Exchange,LSE
46060,0GW3,HUFVUDSTADEN AB SER`A`NPV,London Stock Exchange,LSE
46061,0GW8,GRIEG SEAFOOD NOK1,London Stock Exchange,LSE
46062,0GWB,LUNDBERGFORETAGEN AB SER`B`NPV,London Stock Exchange,LSE
46063,0GWI,HUSQVARNA SEK100 SER`A`,London Stock Exchange,LSE
46064,0GWL,SAAB AB SER`B`NPV,London Stock Exchange,LSE
46065,0GWS,BILLERUD AB NPV,London Stock Exchange,LSE
46066,0GX2,NEURONES EUR0.40,London Stock Exchange,LSE
46067,0GXJ,MODERN TIMES GROUP(MTG) SER`B`NPV,London Stock Exchange,LSE
46068,0GXK,VBG GROUP AB NPV `B`,London Stock Exchange,LSE
46069,0GY8,AEFFE SPA EUR0.25,London Stock Exchange,LSE
46070,0GYM,ACKERMANS NPV(POST SPLIT),London Stock Exchange,LSE
46071,0GYQ,VARTA AG NPV,London Stock Exchange,LSE
46072,0GZB,PROBI AB NPV,London Stock Exchange,LSE
46073,0GZK,IBA(ION BEAM APPLICATIONS) NPV(POST,London Stock Exchange,LSE
46074,0GZV,GETINGE AB SER`B`NPV,London Stock Exchange,LSE
46075,0GZX,DIASORIN S.P.A. EUR1,London Stock Exchange,LSE
46076,0H00,BANCO DE SABADELL SA EUR0.125,London Stock Exchange,LSE
46077,0H0G,SWECO AB SER`B`NPV,London Stock Exchange,LSE
46078,0H0L,ROTTNEROS AB ORD NPV,London Stock Exchange,LSE
46079,0H0U,SENSYS TRAFFIC AB NPV,London Stock Exchange,LSE
46080,0H13,INDUSTRIVARDEN AB SER`A`NPV,London Stock Exchange,LSE
46081,0H14,NET INSIGHT NPV SER`B`,London Stock Exchange,LSE
46082,0H19,OREXO AB NPV,London Stock Exchange,LSE
46083,0H1C,VOSTOK NAFTA LTD SDR USD1.00,London Stock Exchange,LSE
46084,0H22,BIOINVENT AB NPV,London Stock Exchange,LSE
46085,0H2J,PREVAS AB SER`B`NPV,London Stock Exchange,LSE
46086,0H2W,BERGS TIMBER AB SER`B`NPV,London Stock Exchange,LSE
46087,0H2Z,FASTIGHETS BALDER AB NPV,London Stock Exchange,LSE
46088,0H30,INDUTRADE AB NPV,London Stock Exchange,LSE
46089,0H38,PRICER AB SER`B`NPV,London Stock Exchange,LSE
46090,0H3Q,DEUTSCHE POST AG NPV(REGD),London Stock Exchange,LSE
46091,0H3T,DEUTSCHE BOERSE AG NPV,London Stock Exchange,LSE
46092,0H4A,DEUTSCHE LUFTHANSA AG NPV,London Stock Exchange,LSE
46093,0H4N,GAMESA CORPORACION TECNOLOGICA SA ORD,London Stock Exchange,LSE
46094,0H59,ACCOR EUR3,London Stock Exchange,LSE
46095,0H65,JUVENTUS FOOTBALL CLUB SPA EUR0.10,London Stock Exchange,LSE
46096,0H6G,ENI EUR1,London Stock Exchange,LSE
46097,0H6I,TELECOM ITALIA SPA(NEW) EUR0.55,London Stock Exchange,LSE
46098,0H6T,SWEDBANK AB SER`A`NPV,London Stock Exchange,LSE
46099,0H6X,TELIASONERA AB NPV,London Stock Exchange,LSE
46100,0H7D,DEUTSCHE BANK AG ORD NPV(REGD),London Stock Exchange,LSE
46101,0H7I,LANXESS AG NPV,London Stock Exchange,LSE
46102,0H7O,BANKINTER SA EUR0.30(REGD),London Stock Exchange,LSE
46103,0H8X,LOCINDUS EUR5.75,London Stock Exchange,LSE
46104,0H9P,INTRUM JUSTITIA AB NPV,London Stock Exchange,LSE
46105,0H9U,DEXIA NPV,London Stock Exchange,LSE
46106,0H9X,FRESENIUS MEDICAL CARE AG & CO.KGAA NPV,London Stock Exchange,LSE
46107,0HA0,RWE AG(NEU) NPV`A`,London Stock Exchange,LSE
46108,0HA3,MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD),London Stock Exchange,LSE
46109,0HA5,ABERTIS INFRAESTRUCTURAS EUR3,London Stock Exchange,LSE
46110,0HA8,CORPORACION FINANCIERA ALBA EUR1,London Stock Exchange,LSE
46111,0HA9,INDRA SISTEMAS S.A EUR0.20'A',London Stock Exchange,LSE
46112,0HAA,FOMENTO DE CONSTRUCCIONES Y CONTRA EUR1,London Stock Exchange,LSE
46113,0HAC,ACS ACTIVIDADES DE CONSTRUCCION Y ORD,London Stock Exchange,LSE
46114,0HAF,NOKIA CORP NPV0.06,London Stock Exchange,LSE
46115,0HAG,SAMPO SER'A'NPV,London Stock Exchange,LSE
46116,0HAH,FORTUM OYJ EUR3.40,London Stock Exchange,LSE
46117,0HAI,CREDIT AGRICOLE EUR3,London Stock Exchange,LSE
46118,0HAL,CARREFOUR EUR2.5,London Stock Exchange,LSE
46119,0HAN,BOUYGUES EUR1,London Stock Exchange,LSE
46120,0HAR,AXA EUR2.29,London Stock Exchange,LSE
46121,0HAT,PERNOD-RICARD NPV,London Stock Exchange,LSE
46122,0HAU,LVMH MOET-HENNESSY LOUIS VUITTON EUR0.30,London Stock Exchange,LSE
46123,0HAV,SODEXHO ALLIANCE EUR4,London Stock Exchange,LSE
46124,0HAZ,CAP GEMINI EUR8,London Stock Exchange,LSE
46125,0HB0,CANAL PLUS EUR0.75,London Stock Exchange,LSE
46126,0HB1,CASINO GUICHARD-PERRACHON EUR1.53,London Stock Exchange,LSE
46127,0HB2,LAGARDERE GROUP S.C.A. EUR6.10(REGD),London Stock Exchange,LSE
46128,0HB4,DASSAULT SYSTEMES SA EUR1,London Stock Exchange,LSE
